Test,OS,InstanceType,FeatureRate,Label,Timestamp,Unit,Average,Minimum,Maximum
GeoJSON_HTTPPoller,Linux,m4.xlarge,6400,CPUUtilization,1720656300.0,Percent,3.0448985033832203,3.0448985033832203,3.0448985033832203
GeoJSON_HTTPPoller,Linux,m4.xlarge,6400,CPUUtilization,1720656540.0,Percent,33.49332533373331,33.49332533373331,33.49332533373331
GeoJSON_HTTPPoller,Linux,m4.xlarge,6400,CPUUtilization,1720656600.0,Percent,33.26833333333333,33.26833333333333,33.26833333333333
GeoJSON_HTTPPoller,Linux,m4.xlarge,6400,CPUUtilization,1720656840.0,Percent,33.467217759408015,33.467217759408015,33.467217759408015
GeoJSON_HTTPPoller,Linux,m4.xlarge,6400,CPUUtilization,1720656360.0,Percent,25.072502416747227,25.072502416747227,25.072502416747227
GeoJSON_HTTPPoller,Linux,m4.xlarge,6400,CPUUtilization,1720656660.0,Percent,33.455,33.455,33.455
GeoJSON_HTTPPoller,Linux,m4.xlarge,6400,CPUUtilization,1720656420.0,Percent,34.88709274227148,34.88709274227148,34.88709274227148
GeoJSON_HTTPPoller,Linux,m4.xlarge,6400,CPUUtilization,1720656720.0,Percent,33.065,33.065,33.065
GeoJSON_HTTPPoller,Linux,m4.xlarge,6400,CPUUtilization,1720656480.0,Percent,32.95886392426162,32.95886392426162,32.95886392426162
GeoJSON_HTTPPoller,Linux,m4.xlarge,6400,CPUUtilization,1720656780.0,Percent,32.69217947863191,32.69217947863191,32.69217947863191
GeoJSON_HTTPPoller,Linux,m4.xlarge,6400,mem_used_percent,1720656300.0,Percent,37.94142506766726,37.94142506766726,37.94142506766726
GeoJSON_HTTPPoller,Linux,m4.xlarge,6400,mem_used_percent,1720656540.0,Percent,37.973084552321204,37.973084552321204,37.973084552321204
GeoJSON_HTTPPoller,Linux,m4.xlarge,6400,mem_used_percent,1720656600.0,Percent,37.962213818778764,37.962213818778764,37.962213818778764
GeoJSON_HTTPPoller,Linux,m4.xlarge,6400,mem_used_percent,1720656840.0,Percent,37.868652224469656,37.868652224469656,37.868652224469656
GeoJSON_HTTPPoller,Linux,m4.xlarge,6400,mem_used_percent,1720656360.0,Percent,37.8748815212187,37.8748815212187,37.8748815212187
GeoJSON_HTTPPoller,Linux,m4.xlarge,6400,mem_used_percent,1720656660.0,Percent,38.01033818974194,38.01033818974194,38.01033818974194
GeoJSON_HTTPPoller,Linux,m4.xlarge,6400,mem_used_percent,1720656420.0,Percent,37.980779565952375,37.980779565952375,37.980779565952375
GeoJSON_HTTPPoller,Linux,m4.xlarge,6400,mem_used_percent,1720656720.0,Percent,37.93341248204497,37.93341248204497,37.93341248204497
GeoJSON_HTTPPoller,Linux,m4.xlarge,6400,mem_used_percent,1720656480.0,Percent,37.90175299739102,37.90175299739102,37.90175299739102
GeoJSON_HTTPPoller,Linux,m4.xlarge,6400,mem_used_percent,1720656780.0,Percent,37.965584967607654,37.965584967607654,37.965584967607654
GeoJSON_HTTPPoller,Linux,m4.xlarge,6400,NetworkIn,1720656360.0,Bytes,42472357.0,42472357.0,42472357.0
GeoJSON_HTTPPoller,Linux,m4.xlarge,6400,NetworkIn,1720656600.0,Bytes,75721913.0,75721913.0,75721913.0
GeoJSON_HTTPPoller,Linux,m4.xlarge,6400,NetworkIn,1720656840.0,Bytes,75695360.0,75695360.0,75695360.0
GeoJSON_HTTPPoller,Linux,m4.xlarge,6400,NetworkIn,1720656420.0,Bytes,75668660.0,75668660.0,75668660.0
GeoJSON_HTTPPoller,Linux,m4.xlarge,6400,NetworkIn,1720656660.0,Bytes,75696099.0,75696099.0,75696099.0
GeoJSON_HTTPPoller,Linux,m4.xlarge,6400,NetworkIn,1720656480.0,Bytes,76945436.0,76945436.0,76945436.0
GeoJSON_HTTPPoller,Linux,m4.xlarge,6400,NetworkIn,1720656720.0,Bytes,75651579.0,75651579.0,75651579.0
GeoJSON_HTTPPoller,Linux,m4.xlarge,6400,NetworkIn,1720656300.0,Bytes,207189.0,207189.0,207189.0
GeoJSON_HTTPPoller,Linux,m4.xlarge,6400,NetworkIn,1720656540.0,Bytes,74437240.0,74437240.0,74437240.0
GeoJSON_HTTPPoller,Linux,m4.xlarge,6400,NetworkIn,1720656780.0,Bytes,74382697.0,74382697.0,74382697.0
GeoJSON_HTTPPoller,Linux,m4.xlarge,6400,NetworkOut,1720656360.0,Bytes,315592.0,315592.0,315592.0
GeoJSON_HTTPPoller,Linux,m4.xlarge,6400,NetworkOut,1720656600.0,Bytes,526628.0,526628.0,526628.0
GeoJSON_HTTPPoller,Linux,m4.xlarge,6400,NetworkOut,1720656840.0,Bytes,521994.0,521994.0,521994.0
GeoJSON_HTTPPoller,Linux,m4.xlarge,6400,NetworkOut,1720656420.0,Bytes,459621.0,459621.0,459621.0
GeoJSON_HTTPPoller,Linux,m4.xlarge,6400,NetworkOut,1720656660.0,Bytes,523118.0,523118.0,523118.0
GeoJSON_HTTPPoller,Linux,m4.xlarge,6400,NetworkOut,1720656480.0,Bytes,494095.0,494095.0,494095.0
GeoJSON_HTTPPoller,Linux,m4.xlarge,6400,NetworkOut,1720656720.0,Bytes,539058.0,539058.0,539058.0
GeoJSON_HTTPPoller,Linux,m4.xlarge,6400,NetworkOut,1720656300.0,Bytes,122747.0,122747.0,122747.0
GeoJSON_HTTPPoller,Linux,m4.xlarge,6400,NetworkOut,1720656540.0,Bytes,509252.0,509252.0,509252.0
GeoJSON_HTTPPoller,Linux,m4.xlarge,6400,NetworkOut,1720656780.0,Bytes,511252.0,511252.0,511252.0
