Test,OS,InstanceType,FeatureRate,Label,Timestamp,Unit,Average,Minimum,Maximum
GeoJSON_TCP,Linux,m4.xlarge,25600,CPUUtilization,1721778480.0,Percent,92.27833333333332,92.27833333333332,92.27833333333332
GeoJSON_TCP,Linux,m4.xlarge,25600,CPUUtilization,1721778780.0,Percent,93.47344210929818,93.47344210929818,93.47344210929818
GeoJSON_TCP,Linux,m4.xlarge,25600,CPUUtilization,1721778240.0,Percent,58.449999999999996,58.449999999999996,58.449999999999996
GeoJSON_TCP,Linux,m4.xlarge,25600,CPUUtilization,1721778540.0,Percent,92.93856871437619,92.93856871437619,92.93856871437619
GeoJSON_TCP,Linux,m4.xlarge,25600,CPUUtilization,1721778300.0,Percent,95.47477373868693,95.47477373868693,95.47477373868693
GeoJSON_TCP,Linux,m4.xlarge,25600,CPUUtilization,1721778360.0,Percent,96.248395860069,96.248395860069,96.248395860069
GeoJSON_TCP,Linux,m4.xlarge,25600,CPUUtilization,1721778600.0,Percent,93.27966398319916,93.27966398319916,93.27966398319916
GeoJSON_TCP,Linux,m4.xlarge,25600,CPUUtilization,1721778660.0,Percent,93.32344460925651,93.32344460925651,93.32344460925651
GeoJSON_TCP,Linux,m4.xlarge,25600,CPUUtilization,1721778420.0,Percent,90.6318228029533,90.6318228029533,90.6318228029533
GeoJSON_TCP,Linux,m4.xlarge,25600,CPUUtilization,1721778720.0,Percent,93.40833333333333,93.40833333333333,93.40833333333333
GeoJSON_TCP,Linux,m4.xlarge,25600,mem_used_percent,1721778480.0,Percent,61.08114261481088,61.08114261481088,61.08114261481088
GeoJSON_TCP,Linux,m4.xlarge,25600,mem_used_percent,1721778780.0,Percent,61.08158233009035,61.08158233009035,61.08158233009035
GeoJSON_TCP,Linux,m4.xlarge,25600,mem_used_percent,1721778240.0,Percent,60.90205635293307,60.90205635293307,60.90205635293307
GeoJSON_TCP,Linux,m4.xlarge,25600,mem_used_percent,1721778540.0,Percent,61.09372335752907,61.09372335752907,61.09372335752907
GeoJSON_TCP,Linux,m4.xlarge,25600,mem_used_percent,1721778300.0,Percent,61.07508431540484,61.07508431540484,61.07508431540484
GeoJSON_TCP,Linux,m4.xlarge,25600,mem_used_percent,1721778360.0,Percent,61.10183366157265,61.10183366157265,61.10183366157265
GeoJSON_TCP,Linux,m4.xlarge,25600,mem_used_percent,1721778600.0,Percent,61.09604407705962,61.09604407705962,61.09604407705962
GeoJSON_TCP,Linux,m4.xlarge,25600,mem_used_percent,1721778660.0,Percent,61.09623950607271,61.09623950607271,61.09623950607271
GeoJSON_TCP,Linux,m4.xlarge,25600,mem_used_percent,1721778420.0,Percent,61.081802187730084,61.081802187730084,61.081802187730084
GeoJSON_TCP,Linux,m4.xlarge,25600,mem_used_percent,1721778720.0,Percent,61.091817924651366,61.091817924651366,61.091817924651366
GeoJSON_TCP,Linux,m4.xlarge,25600,NetworkIn,1721778540.0,Bytes,63313537.0,63313537.0,63313537.0
GeoJSON_TCP,Linux,m4.xlarge,25600,NetworkIn,1721778780.0,Bytes,63349957.0,63349957.0,63349957.0
GeoJSON_TCP,Linux,m4.xlarge,25600,NetworkIn,1721778240.0,Bytes,290342294.0,290342294.0,290342294.0
GeoJSON_TCP,Linux,m4.xlarge,25600,NetworkIn,1721778600.0,Bytes,64485192.0,64485192.0,64485192.0
GeoJSON_TCP,Linux,m4.xlarge,25600,NetworkIn,1721778300.0,Bytes,16328541.0,16328541.0,16328541.0
GeoJSON_TCP,Linux,m4.xlarge,25600,NetworkIn,1721778420.0,Bytes,63664939.0,63664939.0,63664939.0
GeoJSON_TCP,Linux,m4.xlarge,25600,NetworkIn,1721778660.0,Bytes,64699427.0,64699427.0,64699427.0
GeoJSON_TCP,Linux,m4.xlarge,25600,NetworkIn,1721778360.0,Bytes,25795693.0,25795693.0,25795693.0
GeoJSON_TCP,Linux,m4.xlarge,25600,NetworkIn,1721778480.0,Bytes,64319185.0,64319185.0,64319185.0
GeoJSON_TCP,Linux,m4.xlarge,25600,NetworkIn,1721778720.0,Bytes,64650097.0,64650097.0,64650097.0
GeoJSON_TCP,Linux,m4.xlarge,25600,NetworkOut,1721778540.0,Bytes,78107319.0,78107319.0,78107319.0
GeoJSON_TCP,Linux,m4.xlarge,25600,NetworkOut,1721778780.0,Bytes,78151630.0,78151630.0,78151630.0
GeoJSON_TCP,Linux,m4.xlarge,25600,NetworkOut,1721778240.0,Bytes,6745375.0,6745375.0,6745375.0
GeoJSON_TCP,Linux,m4.xlarge,25600,NetworkOut,1721778600.0,Bytes,80910151.0,80910151.0,80910151.0
GeoJSON_TCP,Linux,m4.xlarge,25600,NetworkOut,1721778300.0,Bytes,20551234.0,20551234.0,20551234.0
GeoJSON_TCP,Linux,m4.xlarge,25600,NetworkOut,1721778420.0,Bytes,78533161.0,78533161.0,78533161.0
GeoJSON_TCP,Linux,m4.xlarge,25600,NetworkOut,1721778660.0,Bytes,81032651.0,81032651.0,81032651.0
GeoJSON_TCP,Linux,m4.xlarge,25600,NetworkOut,1721778360.0,Bytes,32443525.0,32443525.0,32443525.0
GeoJSON_TCP,Linux,m4.xlarge,25600,NetworkOut,1721778480.0,Bytes,79343969.0,79343969.0,79343969.0
GeoJSON_TCP,Linux,m4.xlarge,25600,NetworkOut,1721778720.0,Bytes,79754421.0,79754421.0,79754421.0
