Test,OS,InstanceType,FeatureRate,Label,Timestamp,Unit,Average,Minimum,Maximum
GeoJSON_HTTPReceiver,Linux,m4.xlarge,12800,CPUUtilization,1719959100.0,Percent,66.79167291697918,66.79167291697918,66.79167291697918
GeoJSON_HTTPReceiver,Linux,m4.xlarge,12800,CPUUtilization,1719958860.0,Percent,60.022667044450735,60.022667044450735,60.022667044450735
GeoJSON_HTTPReceiver,Linux,m4.xlarge,12800,CPUUtilization,1719959160.0,Percent,64.88058532357795,64.88058532357795,64.88058532357795
GeoJSON_HTTPReceiver,Linux,m4.xlarge,12800,CPUUtilization,1719958920.0,Percent,61.743333333333325,61.743333333333325,61.743333333333325
GeoJSON_HTTPReceiver,Linux,m4.xlarge,12800,CPUUtilization,1719958980.0,Percent,59.41937204186387,59.41937204186387,59.41937204186387
GeoJSON_HTTPReceiver,Linux,m4.xlarge,12800,CPUUtilization,1719959220.0,Percent,68.13492658700397,68.13492658700397,68.13492658700397
GeoJSON_HTTPReceiver,Linux,m4.xlarge,12800,CPUUtilization,1719959280.0,Percent,74.21290354839248,74.21290354839248,74.21290354839248
GeoJSON_HTTPReceiver,Linux,m4.xlarge,12800,CPUUtilization,1719959040.0,Percent,60.57201906730224,60.57201906730224,60.57201906730224
GeoJSON_HTTPReceiver,Linux,m4.xlarge,12800,CPUUtilization,1719959340.0,Percent,59.92132939980333,59.92132939980333,59.92132939980333
GeoJSON_HTTPReceiver,Linux,m4.xlarge,12800,CPUUtilization,1719958800.0,Percent,23.246666666666666,23.246666666666666,23.246666666666666
GeoJSON_HTTPReceiver,Linux,m4.xlarge,12800,mem_used_percent,1719959100.0,Percent,57.540722500708426,57.540722500708426,57.540722500708426
GeoJSON_HTTPReceiver,Linux,m4.xlarge,12800,mem_used_percent,1719958860.0,Percent,57.5207887511115,57.5207887511115,57.5207887511115
GeoJSON_HTTPReceiver,Linux,m4.xlarge,12800,mem_used_percent,1719959160.0,Percent,57.54128435884658,57.54128435884658,57.54128435884658
GeoJSON_HTTPReceiver,Linux,m4.xlarge,12800,mem_used_percent,1719958920.0,Percent,57.650162694573915,57.650162694573915,57.650162694573915
GeoJSON_HTTPReceiver,Linux,m4.xlarge,12800,mem_used_percent,1719958980.0,Percent,57.509380588045616,57.509380588045616,57.509380588045616
GeoJSON_HTTPReceiver,Linux,m4.xlarge,12800,mem_used_percent,1719959220.0,Percent,57.50889201575157,57.50889201575157,57.50889201575157
GeoJSON_HTTPReceiver,Linux,m4.xlarge,12800,mem_used_percent,1719959280.0,Percent,57.522230039378925,57.522230039378925,57.522230039378925
GeoJSON_HTTPReceiver,Linux,m4.xlarge,12800,mem_used_percent,1719959040.0,Percent,57.5692062654511,57.5692062654511,57.5692062654511
GeoJSON_HTTPReceiver,Linux,m4.xlarge,12800,mem_used_percent,1719959340.0,Percent,57.552228378233124,57.552228378233124,57.552228378233124
GeoJSON_HTTPReceiver,Linux,m4.xlarge,12800,mem_used_percent,1719958800.0,Percent,57.6430295390809,57.6430295390809,57.6430295390809
GeoJSON_HTTPReceiver,Linux,m4.xlarge,12800,NetworkIn,1719959160.0,Bytes,156358567.0,156358567.0,156358567.0
GeoJSON_HTTPReceiver,Linux,m4.xlarge,12800,NetworkIn,1719958860.0,Bytes,156362862.0,156362862.0,156362862.0
GeoJSON_HTTPReceiver,Linux,m4.xlarge,12800,NetworkIn,1719958980.0,Bytes,153675395.0,153675395.0,153675395.0
GeoJSON_HTTPReceiver,Linux,m4.xlarge,12800,NetworkIn,1719959220.0,Bytes,153660961.0,153660961.0,153660961.0
GeoJSON_HTTPReceiver,Linux,m4.xlarge,12800,NetworkIn,1719958920.0,Bytes,153649047.0,153649047.0,153649047.0
GeoJSON_HTTPReceiver,Linux,m4.xlarge,12800,NetworkIn,1719959040.0,Bytes,151125318.0,151125318.0,151125318.0
GeoJSON_HTTPReceiver,Linux,m4.xlarge,12800,NetworkIn,1719959280.0,Bytes,151155890.0,151155890.0,151155890.0
GeoJSON_HTTPReceiver,Linux,m4.xlarge,12800,NetworkIn,1719959100.0,Bytes,153810811.0,153810811.0,153810811.0
GeoJSON_HTTPReceiver,Linux,m4.xlarge,12800,NetworkIn,1719959340.0,Bytes,153867908.0,153867908.0,153867908.0
