Test,OS,InstanceType,FeatureRate,Label,Timestamp,Unit,Average,Minimum,Maximum
GeoJSON_HTTPReceiver,Linux,m4.xlarge,19200,CPUUtilization,1720043220.0,Percent,94.25538297446838,94.25538297446838,94.25538297446838
GeoJSON_HTTPReceiver,Linux,m4.xlarge,19200,CPUUtilization,1720042980.0,Percent,94.54139373635348,94.54139373635348,94.54139373635348
GeoJSON_HTTPReceiver,Linux,m4.xlarge,19200,CPUUtilization,1720043280.0,Percent,94.39823997066617,94.39823997066617,94.39823997066617
GeoJSON_HTTPReceiver,Linux,m4.xlarge,19200,CPUUtilization,1720043040.0,Percent,94.85517149428352,94.85517149428352,94.85517149428352
GeoJSON_HTTPReceiver,Linux,m4.xlarge,19200,CPUUtilization,1720043340.0,Percent,94.73666666666668,94.73666666666668,94.73666666666668
GeoJSON_HTTPReceiver,Linux,m4.xlarge,19200,CPUUtilization,1720043100.0,Percent,94.77508708188196,94.77508708188196,94.77508708188196
GeoJSON_HTTPReceiver,Linux,m4.xlarge,19200,CPUUtilization,1720043400.0,Percent,93.55311843728124,93.55311843728124,93.55311843728124
GeoJSON_HTTPReceiver,Linux,m4.xlarge,19200,CPUUtilization,1720042860.0,Percent,32.47504291452094,32.47504291452094,32.47504291452094
GeoJSON_HTTPReceiver,Linux,m4.xlarge,19200,CPUUtilization,1720042920.0,Percent,94.30666666666667,94.30666666666667,94.30666666666667
GeoJSON_HTTPReceiver,Linux,m4.xlarge,19200,CPUUtilization,1720043160.0,Percent,93.97793186212415,93.97793186212415,93.97793186212415
GeoJSON_HTTPReceiver,Linux,m4.xlarge,19200,mem_used_percent,1720043220.0,Percent,57.75884560138363,57.75884560138363,57.75884560138363
GeoJSON_HTTPReceiver,Linux,m4.xlarge,19200,mem_used_percent,1720042980.0,Percent,57.75308044831394,57.75308044831394,57.75308044831394
GeoJSON_HTTPReceiver,Linux,m4.xlarge,19200,mem_used_percent,1720043280.0,Percent,57.66911929958276,57.66911929958276,57.66911929958276
GeoJSON_HTTPReceiver,Linux,m4.xlarge,19200,mem_used_percent,1720043040.0,Percent,57.67730288550797,57.67730288550797,57.67730288550797
GeoJSON_HTTPReceiver,Linux,m4.xlarge,19200,mem_used_percent,1720043340.0,Percent,57.71033037258523,57.71033037258523,57.71033037258523
GeoJSON_HTTPReceiver,Linux,m4.xlarge,19200,mem_used_percent,1720043100.0,Percent,57.69279062722911,57.69279062722911,57.69279062722911
GeoJSON_HTTPReceiver,Linux,m4.xlarge,19200,mem_used_percent,1720043400.0,Percent,57.73390398577278,57.73390398577278,57.73390398577278
GeoJSON_HTTPReceiver,Linux,m4.xlarge,19200,mem_used_percent,1720042860.0,Percent,57.81122055130498,57.81122055130498,57.81122055130498
GeoJSON_HTTPReceiver,Linux,m4.xlarge,19200,mem_used_percent,1720042920.0,Percent,57.79424266408701,57.79424266408701,57.79424266408701
GeoJSON_HTTPReceiver,Linux,m4.xlarge,19200,mem_used_percent,1720043160.0,Percent,57.75369116368149,57.75369116368149,57.75369116368149
GeoJSON_HTTPReceiver,Linux,m4.xlarge,19200,NetworkIn,1720043280.0,Bytes,230923178.0,230923178.0,230923178.0
GeoJSON_HTTPReceiver,Linux,m4.xlarge,19200,NetworkIn,1720042980.0,Bytes,227136138.0,227136138.0,227136138.0
GeoJSON_HTTPReceiver,Linux,m4.xlarge,19200,NetworkIn,1720043220.0,Bytes,231210410.0,231210410.0,231210410.0
GeoJSON_HTTPReceiver,Linux,m4.xlarge,19200,NetworkIn,1720043340.0,Bytes,230993522.0,230993522.0,230993522.0
GeoJSON_HTTPReceiver,Linux,m4.xlarge,19200,NetworkIn,1720043040.0,Bytes,230967666.0,230967666.0,230967666.0
GeoJSON_HTTPReceiver,Linux,m4.xlarge,19200,NetworkIn,1720043400.0,Bytes,231007859.0,231007859.0,231007859.0
GeoJSON_HTTPReceiver,Linux,m4.xlarge,19200,NetworkIn,1720042860.0,Bytes,54330638.0,54330638.0,54330638.0
GeoJSON_HTTPReceiver,Linux,m4.xlarge,19200,NetworkIn,1720043100.0,Bytes,230997616.0,230997616.0,230997616.0
GeoJSON_HTTPReceiver,Linux,m4.xlarge,19200,NetworkIn,1720042920.0,Bytes,234968902.0,234968902.0,234968902.0
GeoJSON_HTTPReceiver,Linux,m4.xlarge,19200,NetworkIn,1720043160.0,Bytes,231067966.0,231067966.0,231067966.0
GeoJSON_HTTPReceiver,Linux,m4.xlarge,19200,NetworkOut,1720043280.0,Bytes,680507.0,680507.0,680507.0
GeoJSON_HTTPReceiver,Linux,m4.xlarge,19200,NetworkOut,1720042980.0,Bytes,593475.0,593475.0,593475.0
GeoJSON_HTTPReceiver,Linux,m4.xlarge,19200,NetworkOut,1720043220.0,Bytes,657608.0,657608.0,657608.0
GeoJSON_HTTPReceiver,Linux,m4.xlarge,19200,NetworkOut,1720043340.0,Bytes,681753.0,681753.0,681753.0
GeoJSON_HTTPReceiver,Linux,m4.xlarge,19200,NetworkOut,1720043040.0,Bytes,597627.0,597627.0,597627.0
GeoJSON_HTTPReceiver,Linux,m4.xlarge,19200,NetworkOut,1720043400.0,Bytes,662338.0,662338.0,662338.0
GeoJSON_HTTPReceiver,Linux,m4.xlarge,19200,NetworkOut,1720042860.0,Bytes,2506553.0,2506553.0,2506553.0
GeoJSON_HTTPReceiver,Linux,m4.xlarge,19200,NetworkOut,1720043100.0,Bytes,636855.0,636855.0,636855.0
GeoJSON_HTTPReceiver,Linux,m4.xlarge,19200,NetworkOut,1720042920.0,Bytes,578987.0,578987.0,578987.0
GeoJSON_HTTPReceiver,Linux,m4.xlarge,19200,NetworkOut,1720043160.0,Bytes,654191.0,654191.0,654191.0
