Test,OS,InstanceType,FeatureRate,Label,Timestamp,Unit,Average,Minimum,Maximum
GeoJSON_WebSocket,Linux,m4.xlarge,400,CPUUtilization,1720817340.0,Percent,15.384102538460256,15.384102538460256,15.384102538460256
GeoJSON_WebSocket,Linux,m4.xlarge,400,CPUUtilization,1720817580.0,Percent,15.136162127929069,15.136162127929069,15.136162127929069
GeoJSON_WebSocket,Linux,m4.xlarge,400,CPUUtilization,1720817640.0,Percent,15.154343622908195,15.154343622908195,15.154343622908195
GeoJSON_WebSocket,Linux,m4.xlarge,400,CPUUtilization,1720817400.0,Percent,15.478591309855165,15.478591309855165,15.478591309855165
GeoJSON_WebSocket,Linux,m4.xlarge,400,CPUUtilization,1720817160.0,Percent,2.849952500791653,2.849952500791653,2.849952500791653
GeoJSON_WebSocket,Linux,m4.xlarge,400,CPUUtilization,1720817700.0,Percent,15.18565428971402,15.18565428971402,15.18565428971402
GeoJSON_WebSocket,Linux,m4.xlarge,400,CPUUtilization,1720817460.0,Percent,15.224238788060594,15.224238788060594,15.224238788060594
GeoJSON_WebSocket,Linux,m4.xlarge,400,CPUUtilization,1720817220.0,Percent,14.475723786189308,14.475723786189308,14.475723786189308
GeoJSON_WebSocket,Linux,m4.xlarge,400,CPUUtilization,1720817520.0,Percent,15.183839461315376,15.183839461315376,15.183839461315376
GeoJSON_WebSocket,Linux,m4.xlarge,400,CPUUtilization,1720817280.0,Percent,15.315390384134655,15.315390384134655,15.315390384134655
GeoJSON_WebSocket,Linux,m4.xlarge,400,mem_used_percent,1720817340.0,Percent,58.9178612259256,58.9178612259256,58.9178612259256
GeoJSON_WebSocket,Linux,m4.xlarge,400,mem_used_percent,1720817580.0,Percent,58.93637811586981,58.93637811586981,58.93637811586981
GeoJSON_WebSocket,Linux,m4.xlarge,400,mem_used_percent,1720817640.0,Percent,58.96302973450982,58.96302973450982,58.96302973450982
GeoJSON_WebSocket,Linux,m4.xlarge,400,mem_used_percent,1720817400.0,Percent,58.9317122504617,58.9317122504617,58.9317122504617
GeoJSON_WebSocket,Linux,m4.xlarge,400,mem_used_percent,1720817160.0,Percent,58.92374852206881,58.92374852206881,58.92374852206881
GeoJSON_WebSocket,Linux,m4.xlarge,400,mem_used_percent,1720817700.0,Percent,58.96178387516001,58.96178387516001,58.96178387516001
GeoJSON_WebSocket,Linux,m4.xlarge,400,mem_used_percent,1720817460.0,Percent,58.932664966435084,58.932664966435084,58.932664966435084
GeoJSON_WebSocket,Linux,m4.xlarge,400,mem_used_percent,1720817220.0,Percent,58.90322848571903,58.90322848571903,58.90322848571903
GeoJSON_WebSocket,Linux,m4.xlarge,400,mem_used_percent,1720817520.0,Percent,58.927192956741806,58.927192956741806,58.927192956741806
GeoJSON_WebSocket,Linux,m4.xlarge,400,mem_used_percent,1720817280.0,Percent,58.92196523319556,58.92196523319556,58.92196523319556
GeoJSON_WebSocket,Linux,m4.xlarge,400,NetworkIn,1720817400.0,Bytes,5642882.0,5642882.0,5642882.0
GeoJSON_WebSocket,Linux,m4.xlarge,400,NetworkIn,1720817640.0,Bytes,5642285.0,5642285.0,5642285.0
GeoJSON_WebSocket,Linux,m4.xlarge,400,NetworkIn,1720817460.0,Bytes,5733871.0,5733871.0,5733871.0
GeoJSON_WebSocket,Linux,m4.xlarge,400,NetworkIn,1720817160.0,Bytes,172466.0,172466.0,172466.0
GeoJSON_WebSocket,Linux,m4.xlarge,400,NetworkIn,1720817700.0,Bytes,5732577.0,5732577.0,5732577.0
GeoJSON_WebSocket,Linux,m4.xlarge,400,NetworkIn,1720817520.0,Bytes,5736392.0,5736392.0,5736392.0
GeoJSON_WebSocket,Linux,m4.xlarge,400,NetworkIn,1720817220.0,Bytes,5413133.0,5413133.0,5413133.0
GeoJSON_WebSocket,Linux,m4.xlarge,400,NetworkIn,1720817340.0,Bytes,5900548.0,5900548.0,5900548.0
GeoJSON_WebSocket,Linux,m4.xlarge,400,NetworkIn,1720817580.0,Bytes,5748847.0,5748847.0,5748847.0
GeoJSON_WebSocket,Linux,m4.xlarge,400,NetworkIn,1720817280.0,Bytes,6021269.0,6021269.0,6021269.0
GeoJSON_WebSocket,Linux,m4.xlarge,400,NetworkOut,1720817400.0,Bytes,846681.0,846681.0,846681.0
GeoJSON_WebSocket,Linux,m4.xlarge,400,NetworkOut,1720817640.0,Bytes,931810.0,931810.0,931810.0
GeoJSON_WebSocket,Linux,m4.xlarge,400,NetworkOut,1720817460.0,Bytes,931434.0,931434.0,931434.0
GeoJSON_WebSocket,Linux,m4.xlarge,400,NetworkOut,1720817160.0,Bytes,397036.0,397036.0,397036.0
GeoJSON_WebSocket,Linux,m4.xlarge,400,NetworkOut,1720817700.0,Bytes,946980.0,946980.0,946980.0
GeoJSON_WebSocket,Linux,m4.xlarge,400,NetworkOut,1720817520.0,Bytes,948128.0,948128.0,948128.0
GeoJSON_WebSocket,Linux,m4.xlarge,400,NetworkOut,1720817220.0,Bytes,1385975.0,1385975.0,1385975.0
GeoJSON_WebSocket,Linux,m4.xlarge,400,NetworkOut,1720817340.0,Bytes,1537606.0,1537606.0,1537606.0
GeoJSON_WebSocket,Linux,m4.xlarge,400,NetworkOut,1720817580.0,Bytes,957962.0,957962.0,957962.0
GeoJSON_WebSocket,Linux,m4.xlarge,400,NetworkOut,1720817280.0,Bytes,1827015.0,1827015.0,1827015.0
