Test,OS,InstanceType,FeatureRate,Label,Timestamp,Unit,Average,Minimum,Maximum
GeoJSON_HTTPPoller,Linux,m4.xlarge,800,CPUUtilization,1720653120.0,Percent,6.442203516959746,6.442203516959746,6.442203516959746
GeoJSON_HTTPPoller,Linux,m4.xlarge,800,CPUUtilization,1720652880.0,Percent,6.444999999999999,6.444999999999999,6.444999999999999
GeoJSON_HTTPPoller,Linux,m4.xlarge,800,CPUUtilization,1720653180.0,Percent,6.416238917405506,6.416238917405506,6.416238917405506
GeoJSON_HTTPPoller,Linux,m4.xlarge,800,CPUUtilization,1720652940.0,Percent,6.425214173805793,6.425214173805793,6.425214173805793
GeoJSON_HTTPPoller,Linux,m4.xlarge,800,CPUUtilization,1720652700.0,Percent,2.4865423395496893,2.4865423395496893,2.4865423395496893
GeoJSON_HTTPPoller,Linux,m4.xlarge,800,CPUUtilization,1720653240.0,Percent,6.486882896096537,6.486882896096537,6.486882896096537
GeoJSON_HTTPPoller,Linux,m4.xlarge,800,CPUUtilization,1720653000.0,Percent,6.3246837658117085,6.3246837658117085,6.3246837658117085
GeoJSON_HTTPPoller,Linux,m4.xlarge,800,CPUUtilization,1720652760.0,Percent,5.8533333333333335,5.8533333333333335,5.8533333333333335
GeoJSON_HTTPPoller,Linux,m4.xlarge,800,CPUUtilization,1720652820.0,Percent,6.486666666666667,6.486666666666667,6.486666666666667
GeoJSON_HTTPPoller,Linux,m4.xlarge,800,CPUUtilization,1720653060.0,Percent,6.283333333333333,6.283333333333333,6.283333333333333
GeoJSON_HTTPPoller,Linux,m4.xlarge,800,mem_used_percent,1720653120.0,Percent,39.460494044303736,39.460494044303736,39.460494044303736
GeoJSON_HTTPPoller,Linux,m4.xlarge,800,mem_used_percent,1720652880.0,Percent,39.53209431399564,39.53209431399564,39.53209431399564
GeoJSON_HTTPPoller,Linux,m4.xlarge,800,mem_used_percent,1720653180.0,Percent,39.48924652380813,39.48924652380813,39.48924652380813
GeoJSON_HTTPPoller,Linux,m4.xlarge,800,mem_used_percent,1720652940.0,Percent,39.537712895377126,39.537712895377126,39.537712895377126
GeoJSON_HTTPPoller,Linux,m4.xlarge,800,mem_used_percent,1720652700.0,Percent,39.54203676017941,39.54203676017941,39.54203676017941
GeoJSON_HTTPPoller,Linux,m4.xlarge,800,mem_used_percent,1720653240.0,Percent,39.49828511124791,39.49828511124791,39.49828511124791
GeoJSON_HTTPPoller,Linux,m4.xlarge,800,mem_used_percent,1720653000.0,Percent,39.53729760892719,39.53729760892719,39.53729760892719
GeoJSON_HTTPPoller,Linux,m4.xlarge,800,mem_used_percent,1720652760.0,Percent,39.48743880632017,39.48743880632017,39.48743880632017
GeoJSON_HTTPPoller,Linux,m4.xlarge,800,mem_used_percent,1720652820.0,Percent,39.54851034307546,39.54851034307546,39.54851034307546
GeoJSON_HTTPPoller,Linux,m4.xlarge,800,mem_used_percent,1720653060.0,Percent,39.443223013709336,39.443223013709336,39.443223013709336
GeoJSON_HTTPPoller,Linux,m4.xlarge,800,NetworkIn,1720653180.0,Bytes,10011406.0,10011406.0,10011406.0
GeoJSON_HTTPPoller,Linux,m4.xlarge,800,NetworkIn,1720652880.0,Bytes,10012804.0,10012804.0,10012804.0
GeoJSON_HTTPPoller,Linux,m4.xlarge,800,NetworkIn,1720653240.0,Bytes,9848065.0,9848065.0,9848065.0
GeoJSON_HTTPPoller,Linux,m4.xlarge,800,NetworkIn,1720652700.0,Bytes,91927.0,91927.0,91927.0
GeoJSON_HTTPPoller,Linux,m4.xlarge,800,NetworkIn,1720652940.0,Bytes,10011942.0,10011942.0,10011942.0
GeoJSON_HTTPPoller,Linux,m4.xlarge,800,NetworkIn,1720652760.0,Bytes,6905320.0,6905320.0,6905320.0
GeoJSON_HTTPPoller,Linux,m4.xlarge,800,NetworkIn,1720653000.0,Bytes,9841135.0,9841135.0,9841135.0
GeoJSON_HTTPPoller,Linux,m4.xlarge,800,NetworkIn,1720653120.0,Bytes,10004837.0,10004837.0,10004837.0
GeoJSON_HTTPPoller,Linux,m4.xlarge,800,NetworkIn,1720652820.0,Bytes,10004407.0,10004407.0,10004407.0
GeoJSON_HTTPPoller,Linux,m4.xlarge,800,NetworkIn,1720653060.0,Bytes,9846651.0,9846651.0,9846651.0
GeoJSON_HTTPPoller,Linux,m4.xlarge,800,NetworkOut,1720653180.0,Bytes,349885.0,349885.0,349885.0
GeoJSON_HTTPPoller,Linux,m4.xlarge,800,NetworkOut,1720652880.0,Bytes,285202.0,285202.0,285202.0
GeoJSON_HTTPPoller,Linux,m4.xlarge,800,NetworkOut,1720653240.0,Bytes,344045.0,344045.0,344045.0
GeoJSON_HTTPPoller,Linux,m4.xlarge,800,NetworkOut,1720652700.0,Bytes,94899.0,94899.0,94899.0
GeoJSON_HTTPPoller,Linux,m4.xlarge,800,NetworkOut,1720652940.0,Bytes,309092.0,309092.0,309092.0
GeoJSON_HTTPPoller,Linux,m4.xlarge,800,NetworkOut,1720652760.0,Bytes,207647.0,207647.0,207647.0
GeoJSON_HTTPPoller,Linux,m4.xlarge,800,NetworkOut,1720653000.0,Bytes,332041.0,332041.0,332041.0
GeoJSON_HTTPPoller,Linux,m4.xlarge,800,NetworkOut,1720653120.0,Bytes,352818.0,352818.0,352818.0
GeoJSON_HTTPPoller,Linux,m4.xlarge,800,NetworkOut,1720652820.0,Bytes,257398.0,257398.0,257398.0
GeoJSON_HTTPPoller,Linux,m4.xlarge,800,NetworkOut,1720653060.0,Bytes,354666.0,354666.0,354666.0
